indicatorId,geoUnit,year,type,subtype,value
FOSGP.5T8.F700,MDG,2016,Data Status,Data reporting,NA
FOSGP.5T8.F700,MDG,2016,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,MDG,2017,Data Status,Data reporting,NA
FOSGP.5T8.F700,MDG,2017,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,MDG,2018,Data Status,Data reporting,NA
FOSGP.5T8.F700,MDG,2018,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,MDG,2019,Data Status,Data reporting,NA
FOSGP.5T8.F700,MDG,2019,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,MDG,2020,Data Status,Data reporting,NA
FOSGP.5T8.F700,MDG,2020,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,MDV,2017,Data Status,Data reporting,NA
FOSGP.5T8.F700,MDV,2017,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,MDV,2019,Data Status,Data reporting,NA
FOSGP.5T8.F700,MDV,2019,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,MEX,2015,Data Status,Data reporting,NA
FOSGP.5T8.F700,MEX,2015,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,MEX,2016,Data Status,Data reporting,NA
FOSGP.5T8.F700,MEX,2016,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,MEX,2017,Data Status,Data reporting,NA
FOSGP.5T8.F700,MEX,2017,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,MEX,2019,Data Status,Data reporting,NA
FOSGP.5T8.F700,MEX,2019,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,MEX,2020,Data Status,Data reporting,NA
FOSGP.5T8.F700,MEX,2020,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,MHL,2019,Data Status,Data reporting,NA
FOSGP.5T8.F700,MHL,2019,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,MKD,2015,Data Status,Data reporting,NA
FOSGP.5T8.F700,MKD,2015,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,MKD,2017,Data Status,Data reporting,NA
FOSGP.5T8.F700,MKD,2017,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,MKD,2018,Data Status,Data reporting,NA
FOSGP.5T8.F700,MKD,2018,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,MKD,2020,Data Status,Data reporting,NA
FOSGP.5T8.F700,MKD,2020,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,MLT,2015,Data Status,Data reporting,NA
FOSGP.5T8.F700,MLT,2015,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,MLT,2016,Data Status,Data reporting,NA
FOSGP.5T8.F700,MLT,2016,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,MLT,2017,Data Status,Data reporting,NA
FOSGP.5T8.F700,MLT,2017,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,MLT,2019,Data Status,Data reporting,NA
FOSGP.5T8.F700,MLT,2019,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,MLT,2020,Data Status,Data reporting,NA
FOSGP.5T8.F700,MLT,2020,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,MMR,2018,Data Status,Data reporting,NA
FOSGP.5T8.F700,MMR,2018,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,MNE,2019,Data Status,Data reporting,NA
FOSGP.5T8.F700,MNE,2019,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,MNG,2016,Data Status,Data reporting,NA
FOSGP.5T8.F700,MNG,2016,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,MNG,2017,Data Status,Data reporting,NA
FOSGP.5T8.F700,MNG,2017,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,MNG,2018,Data Status,Data reporting,NA
FOSGP.5T8.F700,MNG,2018,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,MNG,2019,Data Status,Data reporting,NA
FOSGP.5T8.F700,MNG,2019,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,MOZ,2015,Data Status,Data reporting,NA
FOSGP.5T8.F700,MOZ,2015,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,MOZ,2016,Data Status,Data reporting,NA
FOSGP.5T8.F700,MOZ,2016,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,MOZ,2017,Data Status,Data reporting,NA
FOSGP.5T8.F700,MOZ,2017,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,MOZ,2018,Data Status,Data reporting,NA
FOSGP.5T8.F700,MOZ,2018,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,MRT,2016,Data Status,Data reporting,NA
FOSGP.5T8.F700,MRT,2016,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,MRT,2020,Data Status,Data reporting,NA
FOSGP.5T8.F700,MRT,2020,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,MUS,2017,Data Status,Data reporting,NA
FOSGP.5T8.F700,MUS,2017,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,MUS,2020,Data Status,Data reporting,NA
FOSGP.5T8.F700,MUS,2020,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,MYS,2018,Data Status,Data reporting,NA
FOSGP.5T8.F700,MYS,2018,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,MYS,2019,Data Status,Data reporting,NA
FOSGP.5T8.F700,MYS,2019,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,NAM,2015,Data Status,Data reporting,NA
FOSGP.5T8.F700,NAM,2015,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,NAM,2016,Data Status,Data reporting,NA
FOSGP.5T8.F700,NAM,2016,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,NAM,2017,Data Status,Data reporting,NA
FOSGP.5T8.F700,NAM,2017,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,NAM,2018,Data Status,Data reporting,NA
FOSGP.5T8.F700,NAM,2018,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,NAM,2019,Data Status,Data reporting,NA
FOSGP.5T8.F700,NAM,2019,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,NAM,2020,Data Status,Data reporting,NA
FOSGP.5T8.F700,NAM,2020,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,NER,2015,Data Status,Data reporting,NA
FOSGP.5T8.F700,NER,2015,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,NER,2016,Data Status,Data reporting,NA
FOSGP.5T8.F700,NER,2016,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,NER,2017,Data Status,Data reporting,NA
FOSGP.5T8.F700,NER,2017,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,NER,2018,Data Status,Data reporting,NA
FOSGP.5T8.F700,NER,2018,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,NER,2019,Data Status,Data reporting,NA
FOSGP.5T8.F700,NER,2019,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,NLD,2017,Data Status,Data reporting,NA
FOSGP.5T8.F700,NLD,2017,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,NLD,2018,Data Status,Data reporting,NA
FOSGP.5T8.F700,NLD,2018,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,NLD,2019,Data Status,Data reporting,NA
FOSGP.5T8.F700,NLD,2019,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,NLD,2020,Data Status,Data reporting,NA
FOSGP.5T8.F700,NLD,2020,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,NOR,2015,Data Status,Data reporting,NA
FOSGP.5T8.F700,NOR,2015,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,NOR,2016,Data Status,Data reporting,NA
FOSGP.5T8.F700,NOR,2016,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,NOR,2017,Data Status,Data reporting,NA
FOSGP.5T8.F700,NOR,2017,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,NOR,2018,Data Status,Data reporting,NA
FOSGP.5T8.F700,NOR,2018,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,NOR,2019,Data Status,Data reporting,NA
FOSGP.5T8.F700,NOR,2019,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,NOR,2020,Data Status,Data reporting,NA
FOSGP.5T8.F700,NOR,2020,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,NZL,2015,Data Status,Data reporting,NA
FOSGP.5T8.F700,NZL,2015,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,NZL,2016,Data Status,Data reporting,NA
FOSGP.5T8.F700,NZL,2016,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,NZL,2017,Data Status,Data reporting,NA
FOSGP.5T8.F700,NZL,2017,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,NZL,2018,Data Status,Data reporting,NA
FOSGP.5T8.F700,NZL,2018,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,NZL,2019,Data Status,Data reporting,NA
FOSGP.5T8.F700,NZL,2019,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,NZL,2020,Data Status,Data reporting,NA
FOSGP.5T8.F700,NZL,2020,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,OMN,2015,Data Status,Data reporting,NA
FOSGP.5T8.F700,OMN,2015,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,OMN,2016,Data Status,Data reporting,NA
FOSGP.5T8.F700,OMN,2016,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,OMN,2017,Data Status,Data reporting,NA
FOSGP.5T8.F700,OMN,2017,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,OMN,2018,Data Status,Data reporting,NA
FOSGP.5T8.F700,OMN,2018,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,OMN,2019,Data Status,Data reporting,NA
FOSGP.5T8.F700,OMN,2019,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,OMN,2020,Data Status,Data reporting,NA
FOSGP.5T8.F700,OMN,2020,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,PAN,2015,Data Status,Data reporting,NA
FOSGP.5T8.F700,PAN,2015,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,PAN,2016,Data Status,Data reporting,NA
FOSGP.5T8.F700,PAN,2016,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,PAN,2019,Data Status,Data reporting,NA
FOSGP.5T8.F700,PAN,2019,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,PAN,2020,Data Status,Data reporting,NA
FOSGP.5T8.F700,PAN,2020,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,PER,2016,Data Status,Data reporting,NA
FOSGP.5T8.F700,PER,2016,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,PER,2017,Data Status,Data reporting,NA
FOSGP.5T8.F700,PER,2017,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,PHL,2015,Data Status,Data reporting,NA
FOSGP.5T8.F700,PHL,2015,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,PHL,2016,Data Status,Data reporting,NA
FOSGP.5T8.F700,PHL,2016,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,PHL,2017,Data Status,Data reporting,NA
FOSGP.5T8.F700,PHL,2017,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,PHL,2018,Data Status,Data reporting,NA
FOSGP.5T8.F700,PHL,2018,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,PHL,2019,Data Status,Data reporting,NA
FOSGP.5T8.F700,PHL,2019,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,PHL,2020,Data Status,Data reporting,NA
FOSGP.5T8.F700,PHL,2020,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,POL,2015,Data Status,Data reporting,NA
FOSGP.5T8.F700,POL,2015,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,POL,2016,Data Status,Data reporting,NA
FOSGP.5T8.F700,POL,2016,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,POL,2017,Data Status,Data reporting,NA
FOSGP.5T8.F700,POL,2017,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,POL,2018,Data Status,Data reporting,NA
FOSGP.5T8.F700,POL,2018,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,POL,2019,Data Status,Data reporting,NA
FOSGP.5T8.F700,POL,2019,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,POL,2020,Data Status,Data reporting,NA
FOSGP.5T8.F700,POL,2020,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,PRI,2015,Data Status,Data reporting,NA
FOSGP.5T8.F700,PRI,2015,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,PRI,2016,Data Status,Data reporting,NA
FOSGP.5T8.F700,PRI,2016,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,PRI,2018,Data Status,Data reporting,NA
FOSGP.5T8.F700,PRI,2018,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,PRK,2015,Data Status,Data reporting,NA
FOSGP.5T8.F700,PRK,2015,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,PRT,2015,Data Status,Data reporting,NA
FOSGP.5T8.F700,PRT,2015,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,PRT,2016,Data Status,Data reporting,NA
FOSGP.5T8.F700,PRT,2016,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,PRT,2017,Data Status,Data reporting,NA
FOSGP.5T8.F700,PRT,2017,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,PRT,2019,Data Status,Data reporting,NA
FOSGP.5T8.F700,PRT,2019,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,PRT,2020,Data Status,Data reporting,NA
FOSGP.5T8.F700,PRT,2020,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,PSE,2015,Data Status,Data reporting,NA
FOSGP.5T8.F700,PSE,2015,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,PSE,2016,Data Status,Data reporting,NA
FOSGP.5T8.F700,PSE,2016,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,PSE,2017,Data Status,Data reporting,NA
FOSGP.5T8.F700,PSE,2017,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,PSE,2018,Data Status,Data reporting,NA
FOSGP.5T8.F700,PSE,2018,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,PSE,2019,Data Status,Data reporting,NA
FOSGP.5T8.F700,PSE,2019,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,PSE,2020,Data Status,Data reporting,NA
FOSGP.5T8.F700,PSE,2020,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,QAT,2016,Data Status,Data reporting,NA
FOSGP.5T8.F700,QAT,2016,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,QAT,2017,Data Status,Data reporting,NA
FOSGP.5T8.F700,QAT,2017,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,QAT,2018,Data Status,Data reporting,NA
FOSGP.5T8.F700,QAT,2018,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,QAT,2019,Data Status,Data reporting,NA
FOSGP.5T8.F700,QAT,2019,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,QAT,2020,Data Status,Data reporting,NA
FOSGP.5T8.F700,QAT,2020,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,ROU,2015,Data Status,Data reporting,NA
FOSGP.5T8.F700,ROU,2015,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,ROU,2016,Data Status,Data reporting,NA
FOSGP.5T8.F700,ROU,2016,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,ROU,2019,Data Status,Data reporting,NA
FOSGP.5T8.F700,ROU,2019,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,ROU,2020,Data Status,Data reporting,NA
FOSGP.5T8.F700,ROU,2020,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,RUS,2015,Data Status,Data reporting,NA
FOSGP.5T8.F700,RUS,2015,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,RUS,2016,Data Status,Data reporting,NA
FOSGP.5T8.F700,RUS,2016,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,RUS,2017,Data Status,Data reporting,NA
FOSGP.5T8.F700,RUS,2017,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,RUS,2018,Data Status,Data reporting,NA
FOSGP.5T8.F700,RUS,2018,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,RUS,2019,Data Status,Data reporting,NA
FOSGP.5T8.F700,RUS,2019,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,RWA,2017,Data Status,Data reporting,NA
FOSGP.5T8.F700,RWA,2017,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,RWA,2018,Data Status,Data reporting,NA
FOSGP.5T8.F700,RWA,2018,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,RWA,2019,Data Status,Data reporting,NA
FOSGP.5T8.F700,RWA,2019,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,RWA,2020,Data Status,Data reporting,NA
FOSGP.5T8.F700,RWA,2020,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,SAU,2015,Data Status,Data reporting,NA
FOSGP.5T8.F700,SAU,2015,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,SAU,2016,Data Status,Data reporting,NA
FOSGP.5T8.F700,SAU,2016,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,SAU,2017,Data Status,Data reporting,NA
FOSGP.5T8.F700,SAU,2017,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,SAU,2018,Data Status,Data reporting,NA
FOSGP.5T8.F700,SAU,2018,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,SAU,2019,Data Status,Data reporting,NA
FOSGP.5T8.F700,SAU,2019,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,SAU,2020,Data Status,Data reporting,NA
FOSGP.5T8.F700,SAU,2020,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,SDN,2015,Data Status,Data reporting,NA
FOSGP.5T8.F700,SDN,2015,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,SGP,2016,Data Status,Data reporting,NA
FOSGP.5T8.F700,SGP,2016,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,SGP,2017,Data Status,Data reporting,NA
FOSGP.5T8.F700,SGP,2017,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,SGP,2018,Data Status,Data reporting,NA
FOSGP.5T8.F700,SGP,2018,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,SGP,2019,Data Status,Data reporting,NA
FOSGP.5T8.F700,SGP,2019,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,SGP,2020,Data Status,Data reporting,NA
FOSGP.5T8.F700,SGP,2020,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,SLV,2015,Data Status,Data reporting,NA
FOSGP.5T8.F700,SLV,2015,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,SLV,2016,Data Status,Data reporting,NA
FOSGP.5T8.F700,SLV,2016,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,SLV,2017,Data Status,Data reporting,NA
FOSGP.5T8.F700,SLV,2017,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,SLV,2018,Data Status,Data reporting,NA
FOSGP.5T8.F700,SLV,2018,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,SLV,2019,Data Status,Data reporting,NA
FOSGP.5T8.F700,SLV,2019,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,SLV,2020,Data Status,Data reporting,NA
FOSGP.5T8.F700,SLV,2020,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,SRB,2015,Data Status,Data reporting,NA
FOSGP.5T8.F700,SRB,2015,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,SRB,2016,Data Status,Data reporting,NA
FOSGP.5T8.F700,SRB,2016,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,SRB,2017,Data Status,Data reporting,NA
FOSGP.5T8.F700,SRB,2017,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,SRB,2018,Data Status,Data reporting,NA
FOSGP.5T8.F700,SRB,2018,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,SRB,2019,Data Status,Data reporting,NA
FOSGP.5T8.F700,SRB,2019,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,SRB,2020,Data Status,Data reporting,NA
FOSGP.5T8.F700,SRB,2020,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,SVK,2015,Data Status,Data reporting,NA
FOSGP.5T8.F700,SVK,2015,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,SVK,2017,Data Status,Data reporting,NA
FOSGP.5T8.F700,SVK,2017,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,SVK,2018,Data Status,Data reporting,NA
FOSGP.5T8.F700,SVK,2018,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,SVK,2019,Data Status,Data reporting,NA
FOSGP.5T8.F700,SVK,2019,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,SVK,2020,Data Status,Data reporting,NA
FOSGP.5T8.F700,SVK,2020,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,SVN,2015,Data Status,Data reporting,NA
FOSGP.5T8.F700,SVN,2015,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,SVN,2017,Data Status,Data reporting,NA
FOSGP.5T8.F700,SVN,2017,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,SVN,2018,Data Status,Data reporting,NA
FOSGP.5T8.F700,SVN,2018,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,SVN,2019,Data Status,Data reporting,NA
FOSGP.5T8.F700,SVN,2019,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,SVN,2020,Data Status,Data reporting,NA
FOSGP.5T8.F700,SVN,2020,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,SWE,2015,Data Status,Data reporting,NA
FOSGP.5T8.F700,SWE,2015,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,SWE,2016,Data Status,Data reporting,NA
FOSGP.5T8.F700,SWE,2016,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,SWE,2017,Data Status,Data reporting,NA
FOSGP.5T8.F700,SWE,2017,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,SWE,2018,Data Status,Data reporting,NA
FOSGP.5T8.F700,SWE,2018,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,SWE,2019,Data Status,Data reporting,NA
FOSGP.5T8.F700,SWE,2019,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,SWE,2020,Data Status,Data reporting,NA
FOSGP.5T8.F700,SWE,2020,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,SWZ,2015,Data Status,Data reporting,NA
FOSGP.5T8.F700,SWZ,2015,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,SXM,2017,Data Status,Data reporting,NA
FOSGP.5T8.F700,SXM,2017,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,SYC,2015,Data Status,Data reporting,NA
FOSGP.5T8.F700,SYC,2015,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,SYC,2016,Data Status,Data reporting,NA
FOSGP.5T8.F700,SYC,2016,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,SYC,2017,Data Status,Data reporting,NA
FOSGP.5T8.F700,SYC,2017,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,SYC,2018,Data Status,Data reporting,NA
FOSGP.5T8.F700,SYC,2018,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,SYC,2019,Data Status,Data reporting,NA
FOSGP.5T8.F700,SYC,2019,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,SYC,2020,Data Status,Data reporting,NA
FOSGP.5T8.F700,SYC,2020,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,SYR,2016,Data Status,Data reporting,NA
FOSGP.5T8.F700,SYR,2016,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,TCD,2020,Data Status,Data reporting,NA
FOSGP.5T8.F700,TCD,2020,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,THA,2015,Data Status,Data reporting,NA
FOSGP.5T8.F700,THA,2015,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,THA,2016,Data Status,Data reporting,NA
FOSGP.5T8.F700,THA,2016,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,TJK,2016,Data Status,Data reporting,NA
FOSGP.5T8.F700,TJK,2016,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,TJK,2017,Data Status,Data reporting,NA
FOSGP.5T8.F700,TJK,2017,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,TKM,2020,Data Status,Data reporting,NA
FOSGP.5T8.F700,TKM,2020,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,TTO,2019,Data Status,Data reporting,NA
FOSGP.5T8.F700,TTO,2019,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,TUN,2015,Data Status,Data reporting,NA
FOSGP.5T8.F700,TUN,2015,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,TUN,2016,Data Status,Data reporting,NA
FOSGP.5T8.F700,TUN,2016,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,TUN,2018,Data Status,Data reporting,NA
FOSGP.5T8.F700,TUN,2018,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,TUN,2020,Data Status,Data reporting,NA
FOSGP.5T8.F700,TUN,2020,Source,Data sources,UIS Education Survey
FOSGP.5T8.F700,TUR,2018,Data Status,Data reporting,NA
FOSGP.5T8.F700,TUR,2018,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,TUR,2019,Data Status,Data reporting,NA
FOSGP.5T8.F700,TUR,2019,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,TUR,2020,Data Status,Data reporting,NA
FOSGP.5T8.F700,TUR,2020,Source,Data sources,UNESCO OECD Eurostat (UOE) survey
FOSGP.5T8.F700,UKR,2015,Data Status,Data reporting,NA
FOSGP.5T8.F700,UKR,2015,Source,Data sources,UIS Education Survey
